AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
10521,BDA,L. F. Wade International,32.36416667,-64.67861111
10522,BDB,Bundaberg Airport,-24.90388889,152.3186111
10523,BDE,Baudette International,48.72833333,-94.61222222
10524,BDG,Blanding Municipal,37.58333333,-109.4833333
10525,BDH,Bandar Lengeh Airport,26.53222222,54.82472222
10526,BDI,Bird Island Airport,-3.72416667,55.20555556
10527,BDJ,Syamsudin Noor,-3.44222222,114.7627778
10528,BDK,Bondoukou/Soko,8.0175,-2.76222222
10529,BDL,Bradley International,41.93916667,-72.68333333
10530,BDM,Bandirma Airport,40.31805556,27.97777778
10531,BDN,Talhar,24.84194444,68.83833333
10532,BDO,Husein Sastranegara,-6.90194444,107.575
10533,BDP,Chandragadhi,26.57083333,88.07888889
10534,BDQ,Vadodara Airport,22.33611111,73.22638889
10535,BDR,Igor I Sikorsky Memorial,41.16333333,-73.12611111
10536,BDS,Casale,40.65833333,17.94694444
10537,BDU,Bardufoss Airport,69.05583333,18.53888889
10538,BDY,Bandon State,43.08638889,-124.4077778
10539,BEB,Benbecula Airport,57.48055556,-7.36388889
10540,BED,Laurence G Hanscom Field,42.47,-71.28888889
10541,BEF,Bluefields Airport,11.99083333,-83.77416667
10542,BEG,Beograd,44.81833333,20.30916667
10543,BEH,Southwest Michigan Regional,42.12861111,-86.42611111
10545,BEL,Val de Cans International,-1.37916667,-48.47638889
10547,BEN,Benina International,32.09694444,20.26944444
10548,BEO,Aeropelican,-33.06611111,151.6480556
10549,BER,Berlin Metropolitan Area,52.51166667,13.40138889
10550,BES,Brest Bretagne,48.44777778,-4.41861111
10551,BET,Bethel Airport,60.77861111,-161.8372222
10552,BEU,Bedourie North,-24.23,139.445
10553,BEV,Teyman,31.28666667,34.72305556
10554,BEW,Beira Airport,-19.79638889,34.90777778
10555,BEY,Rafic Hariri International,33.81916667,35.49
10556,BFB,Blue Fox Bay Airport,58.18333333,-152.1333333
10557,BFD,Bradford Regional,41.80305556,-78.64
10558,BFF,Western Neb. Regional/William B. Heilig Field,41.87416667,-103.5955556
10559,BFI,Boeing Field/King County International,47.53,-122.3019444
10560,BFK,Buckley AFB,39.70166667,-104.7516667
10561,BFL,Meadows Field,35.43388889,-119.0577778
10562,BFM,Mobile Downtown,30.62666667,-88.06805556
10563,BFN,Bram Fischer International,-29.09277778,26.3025
10564,BFO,Buffalo Range Airport,-21.00805556,31.57861111
10565,BFP,Beaver County,40.7725,-80.39138889
10566,BFQ,Bahia de Pinas Airport,7.58333333,-78.2
10567,BFR,Virgil I Grissom Municipal,38.84,-86.44527778
10568,BFS,Belfast Aldergrove,54.6575,-6.21583333
10569,BFT,Beaufort County,32.41222222,-80.63444444
10570,BGA,Palonegro,7.12666667,-73.18472222
10571,BGB,Booue Airport,-0.1075,11.94361111
10572,BGD,Hutchinson County,35.70083333,-101.3936111
10573,BGE,Decatur County Industrial Air Park,30.97166667,-84.63694444
10574,BGF,Bangui-M'Poko,4.39944444,18.51944444
10575,BGI,Grantley Adams International,13.07472222,-59.49222222
10576,BGL,Baglung Airport,28.21361111,83.66611111
10577,BGM,Greater Binghamton/Edwin A. Link Field,42.20833333,-75.97972222
10578,BGN,Bruggen Airport,51.19972222,6.13222222
10579,BGO,Flesland,60.29333333,5.21805556
10580,BGQ,Big Lake Airport,61.53472222,-149.8125
10581,BGR,Bangor International,44.8075,-68.82805556
10582,BGS,Big Spring McMahon-Wrinkle,32.2125,-101.5216667
10583,BGT,Bagdad Airport,34.59277778,-113.1719444
10584,BGU,Bangassou Airport,4.78611111,22.7825
10585,BGW,Al Muthana,33.33277778,44.36388889
10586,BGX,Comandante Gustavo Kraemer,-31.39055556,-54.11222222
10587,BGY,Bergamo Orio Al Serio,45.66888889,9.70416667
10588,BH1,Isa AB,25.91833333,50.59055556
10589,BHB,Hancock County-Bar Harbor,44.44972222,-68.36166667
10590,IFP,Laughlin/Bullhead International,35.15583333,-114.5594444
10591,BHD,Belfast City,54.61805556,-5.8725
10592,BHE,Woodbourne,-41.51777778,173.8694444
10593,BHG,Araslaya,15.73555556,-84.54277778
10594,BHH,Bisha Airport,19.98416667,42.62305556
10595,BHI,Comandante Espora,-38.72555556,-62.16888889
10596,BHJ,Bhuj Airport,23.28805556,69.67027778
10597,BHK,Bukhara Airport,39.77527778,64.48222222
10598,BHL,Bahia de Los Angeles North,28.97666667,-113.5602778
10599,BHM,Birmingham-Shuttlesworth International,33.56388889,-86.75222222
10600,BHN,Beihan Airport,14.78222222,45.71972222
10601,BHO,Raja Bhoj,23.28888889,77.33
10602,BHQ,Broken Hill Airport,-32.00138889,141.4716667
10603,BHR,Bharatpur Airport,27.67694444,84.42833333
10604,BHS,Bathurst Airport,-33.40944444,149.6519444
10605,BHT,Brighton Downs Airport,-23.35,141.55
10606,BHU,Bhavnagar Airport,21.75222222,72.18555556
10607,BHV,Bahawalpur International,29.34805556,71.71805556
10608,BHX,Birmingham Airport,52.45388889,-1.74805556
10609,BHY,Beihai Airport,21.53944444,109.2938889
10610,BHZ,Belo Horizonte Metropolitan Area,-19.91666667,-43.93333333
10611,BIA,Bastia Poretta,42.5525,9.48361111
10612,BIC,Big Creek Airport,57.66666667,-157.5833333
10613,BID,Block Island State,41.16805556,-71.57777778
10614,BIE,Beatrice Municipal,40.30138889,-96.75416667
10615,BIF,Biggs AAF,31.84944444,-106.38
10616,BIG,Allen AAF,63.99472222,-145.7202778
10617,BIH,Eastern Sierra Regional,37.37305556,-118.3636111
10618,BII,Bikini Atoll Airport,11.52166667,165.5644444
10619,BIK,Manuhua,-1.18666667,136.0855556
10620,BIL,Billings Logan International,45.80777778,-108.5427778
10621,BIM,Bimini International,25.69944444,-79.26555556
10622,BIN,Bamyan Airport,34.80944444,67.81888889
10623,BIO,Bilbao Airport,43.30111111,-2.91055556
10624,BIP,Bulimba Airport,-16.88305556,143.4813889
10625,BIQ,Biarritz Bayonne Anglet,43.46833333,-1.52333333
10626,BIR,Biratnagar Airport,26.48222222,87.26361111
10627,BIS,Bismarck Municipal,46.77277778,-100.7458333
10628,BIV,Bria Airport,6.52833333,21.98888889
10629,BIX,Keesler AFB,30.41055556,-88.92444444
10630,BJC,Rocky Mountain Metro,39.90888889,-105.1172222
10631,BJI,Bemidji Regional,47.51083333,-94.93472222
10632,BJJ,Wayne County,40.87472222,-81.88833333
10633,BJL,Banjul International,13.33777778,-16.65222222
10634,BJM,Bujumbura International,-3.32388889,29.31861111
10635,BJR,Bahir Dar Airport,11.60833333,37.32166667
10636,BJU,Bajura Airport,29.50277778,81.66861111
10637,BJV,Imsik,37.14,27.66944444
10638,BJX,Guanajuato International,20.99333333,-101.4808333
10639,BJZ,Badajoz Airport,38.89138889,-6.82138889
10640,BKC,Buckland Airport,65.98166667,-161.1491667
10641,BKE,Baker City Municipal,44.83722222,-117.8091667
10642,BKF,Brooks Lake Airport,58.6,-156.2333333
10643,BKG,Branson Airport,36.53194444,-93.20055556
10644,BKH,Barking Sands PMRF,22.02277778,-159.785
10645,BKI,Kota Kinabalu International,5.93388889,116.0497222
10646,DMK,Don Mueang International,13.9125,100.6066667
10647,BKL,Burke Lakefront,41.51777778,-81.68277778
10648,BKM,Bakelalan Airport,3.97444444,115.6166667
10650,BKO,Senou,12.53777778,-7.94333333
10651,BKQ,Blackall Airport,-24.42777778,145.4286111
10652,BKS,Fatmawati Soekarno,-3.86388889,102.3391667
10653,BKU,Betioky Airport,-23.73361111,44.39083333
10654,BKW,Raleigh County Memorial,37.78722222,-81.12416667
10655,BKX,Brookings Regional,44.30444444,-96.81888889
10656,BKY,Bukavu Kavumu,-2.30888889,28.80888889
10657,BKZ,Bukoba Airport,-1.33138889,31.82055556
10658,BLA,General Jose Antonio Anzoategui International,10.10722222,-64.68916667
10660,BLC,Bali Airport,5.89166667,10.025
10661,BLD,Boulder City Municipal,35.9475,-114.8613889
10662,BLE,Borlange Airport,60.42194444,15.51527778
10663,BLF,Mercer County,37.29583333,-81.20777778
10664,BLG,Belaga Airport,2.63611111,113.7605556
10665,BLH,Blythe Airport,33.61916667,-114.7169444
10666,BLI,Bellingham International,48.79277778,-122.5375
10667,BLJ,Mostepha Ben Boulaid,35.75194444,6.30944444
10668,BLK,Blackpool Airport,53.77166667,-3.02861111
10669,BLL,Billund Airport,55.74027778,9.15166667
10670,BLM,Monmouth Executive,40.18666667,-74.12444444
10671,BLO,Blonduos Airport,65.645,-20.2875
10672,BLP,Bellavista 1,-7.06027778,-76.58222222
10673,BLQ,Bologna Airport,44.53555556,11.28861111
10674,BLR,Kempegowda International,13.20694444,77.70444444
10675,BLT,Blackwater Airport,-23.60305556,148.8069444
10676,BLV,Scott AFB/MidAmerica,38.54527778,-89.83527778
10677,BLZ,Chileka International,-15.67888889,34.97388889
10678,BMA,Bromma,59.35444444,17.94166667
10679,BMB,Bumba Airport,2.18333333,22.47972222
10680,BMC,Brigham City Airport,41.55444444,-112.0622222
10681,BMD,Belo Sur Tsiribihina,-19.68666667,44.54222222
10682,BME,Broome International,-17.94472222,122.2316667
10683,BMG,Monroe County,39.14611111,-86.61666667
10684,BMH,Bomai Airport,-6.37472222,144.6355556
10685,BMI,Central Illinois Regional,40.47722222,-88.91583333
10686,BMJ,Baramita Airport,7.37083333,-60.48972222
10687,BML,Berlin Regional,44.57527778,-71.17583333
10688,BMM,Bitam Airport,2.07722222,11.49222222
10689,BMO,Banmaw,24.27083333,97.24722222
10690,BMP,Brampton Island Airport,-20.80333333,149.27
10691,BMW,Bordj Mokhtar,21.37777778,0.92611111
10692,BMX,Big Mountain AFS,59.36111111,-155.2588889
10693,BNA,Nashville International,36.12444444,-86.67805556
10694,BNB,Boende Airport,-0.28666667,20.88333333
10695,BND,Bandar Abbas International,27.21833333,56.37777778
10696,BNE,Brisbane International,-27.38416667,153.1175
10697,BNF,Warm Spring Bay Seaplane Base,57.08916667,-134.8313889
10698,BNG,Banning Municipal,33.9225,-116.8508333
10699,BNI,Benin City Airport,6.32388889,5.60166667
10700,BNK,Ballina Byron Gateway,-28.83388889,153.5625
10701,BNL,Barnwell Regional,33.25805556,-81.38805556
10702,BNN,Bronnoy,65.46111111,12.2175
10703,BNO,Burns Municipal,43.59194444,-118.9555556
10704,BNS,Barinas Airport,8.61972222,-70.22111111
10705,BNX,Banja Luka Airport,44.94138889,17.2975
10706,BNZ,Banz Airport,-5.80833333,144.6113889
10707,BOA,Boma Airport,-5.85388889,13.06388889
10708,BOB,Bora Bora Motu Mute,-16.44444444,-151.7513889
10709,BOC,Bocas del Toro International,9.34083333,-82.25083333
10710,BOD,Bordeaux Merignac,44.82861111,-0.71527778
10711,BOG,El Dorado International,4.70166667,-74.14694444
10712,BOH,Bournemouth Airport,50.78,-1.8425
10713,BOI,Boise Air Terminal,43.56444444,-116.2227778
10714,BOJ,Burgas Airport,42.57,27.51527778
10715,BOK,Brookings Airport,42.07444444,-124.29
10716,BOM,Chhatrapati Shivaji International,19.08861111,72.86777778
10717,BON,Flamingo International,12.13083333,-68.2675
10718,BOO,Bodo Airport,67.26916667,14.36527778
10719,BOQ,Boku Airport,-6.54305556,155.3430556
10721,BOS,Logan International,42.36305556,-71.00638889
10722,BOW,Bartow Municipal,27.94333333,-81.78333333
10723,BOX,Borroloola Airport,-16.07527778,136.3022222
10724,BOY,Bobo Dioulasso Airport,11.15972222,-4.33111111
10725,BPH,Bislig Airport,8.19527778,126.3213889
10726,BPN,Sepinggan,-1.26833333,116.8944444
10727,BPS,Porto Seguro Airport,-16.43861111,-39.08083333
10728,BPT,Jack Brooks Regional,29.95083333,-94.02055556
10729,BQA,Baler Airport,15.72972222,121.5002778
10730,BQH,Biggin Hill,51.33083333,0.0325
10731,BQK,Brunswick Golden Isles,31.25916667,-81.46638889
10732,BQN,Rafael Hernandez,18.49472222,-67.12944444
10733,BQS,Blagoveshchensk,50.42555556,127.4125
10734,BQU,J. F. Mitchell,12.98861111,-61.26222222
10735,BQV,Bartlett Cove Seaplane Base,58.45527778,-135.8852778
10736,BR1,Pato Branco,-26.21722222,-52.69444444
10737,BRA,Barreiras Airport,-12.07916667,-45.00944444
10738,BRC,San Carlos de Bariloche Airport,-41.15111111,-71.1575
10739,BRD,Brainerd Lakes Regional,46.40416667,-94.13361111
10740,BRE,Bremen Airport,53.0475,8.78666667
10741,BRG,Whitesburg Municipal,37.11666667,-82.81666667
10742,BRI,Bari Airport,41.1375,16.75722222
10743,BRK,Bourke Airport,-30.03916667,145.9516667
10744,BRL,Southeast Iowa Regional,40.78333333,-91.12555556
10745,BRM,Barquisimeto International,10.04222222,-69.36055556
10746,BRN,Bern/Belp,46.91333333,7.49805556
10747,BRO,Brownsville South Padre Island International,25.90694444,-97.42583333
10748,BRQ,Turany,49.15138889,16.69444444
10749,BRR,Barra Airport,57.02361111,-7.44166667
10750,BRS,Bristol Airport,51.38277778,-2.71916667
10751,BRT,Bathurst Island Airport,-11.76916667,130.6197222
10752,BRU,Brussels National,50.90138889,4.48444444
10753,BRV,Bremerhaven Airport,53.50722222,8.57277778
10754,BRW,Wiley Post/Will Rogers Memorial,71.28472222,-156.7686111
10755,BRX,Barahona Habanero,18.25277778,-71.12
10756,BRY,Samuels Field,37.81444444,-85.49972222
10757,BSA,Bosaso Airport,11.27555556,49.15777778
10758,BSB,Presidente Juscelino Kubitschek International,-15.86944444,-47.91777778
10759,BSD,Baoshan Airport,25.05194444,99.1675
10760,BSG,Bata Airport,1.9025,9.80583333
10761,BSK,Mohamed Khider,34.79333333,5.73833333
10762,BSL,EuroAirport,47.59,7.52888889
10764,BSO,Basco Airport,20.45138889,121.9802778
10765,BSQ,Bisbee Municipal,31.36388889,-109.8830556
10766,BSR,Basrah International,30.54888889,47.6625
10767,BSS,Balsas Airport,-7.52527778,-46.05333333
10768,BSU,Basankusu Airport,1.22527778,19.78805556
10769,BSW,Boswell Bay Airport,60.42305556,-146.1458333
10771,BTA,Bertoua Airport,4.55,13.72583333
10772,BTC,Batticaloa Airport,7.70527778,81.67722222
10773,BTE,Bonthe Airport,7.53194444,-12.51861111
10774,BTH,Batu Besar Airport,1.13055556,104.1341667
10775,BTI,Barter Island LRRS,70.13388889,-143.5819444
10776,BTJ,Sultan Iskandar Muda,5.52583333,95.42
10777,BTK,Bratsk Airport,56.37055556,101.6983333
10778,BTL,W K Kellogg,42.30638889,-85.25
10779,BTM,Bert Mooney,45.95472222,-112.4975
10780,BTP,Butler County/K. W. Scholter Field,40.77666667,-79.95111111
10781,BTR,Baton Rouge Metropolitan/Ryan Field,30.53305556,-91.15
10782,BTS,M. R. Stefanik International,48.17,17.21277778
10783,BTT,Bettles Airport,66.91388889,-151.5291667
10784,BTU,Bintulu Airport,3.12416667,113.0197222
10785,BTV,Burlington International,44.47194444,-73.15333333
10786,BTY,Beatty Airport,36.86111111,-116.7863889
10787,BTZ,Bursa Airport,40.23333333,29.00916667
10788,BUA,Buka,-5.42222222,154.6727778
10789,BUC,Burketown Airport,-17.74861111,139.5344444
10790,BUD,Budapest Liszt Ferenc International,47.43944444,19.26194444
10791,BUE,Buenos Aires Metropolitan Area,-34.68944444,-58.475
10792,BUF,Buffalo Niagara International,42.94055556,-78.73055556
10793,BUG,17 de Setembro,-12.60638889,13.40555556
10794,BUH,Bucharest Metropolitan Area,44.43305556,26.1
10795,BUL,Bulolo Airport,-7.21611111,146.6491667
10796,BUM,Butler Memorial,38.28972222,-94.34027778
10797,BUN,Gerardo Tobar Lopez,3.81944444,-76.99
10798,BUO,Burao Airport,9.52944444,45.55666667
10799,BUQ,J. M. Nkomo International,-20.01527778,28.62277778
10800,BUR,Bob Hope,34.20055556,-118.3586111
10801,BUS,Batumi Airport,41.61027778,41.59944444
10802,BUU,Buyo Airport,6.26666667,-7.05
10803,BUV,Bella Union Airport,-30.31972222,-57.55888889
10804,BUX,Bunia Airport,1.57166667,30.21277778
10805,BUY,Bunbury Airport,-33.37833333,115.6766667
10806,BUZ,Bushehr Airport,28.94472222,50.83472222
10807,BVA,Beauvais Tille,49.45444444,2.11277778
10808,BVB,Atlas Brasil Cantanhede,2.84638889,-60.69
10809,BVD,Beaver Inlet Seaport,53.8325,-166.3025
10810,BVI,Birdsville Airport,-25.8975,139.3475
10811,BVO,Bartlesville Municipal,36.76333333,-96.01111111
10812,BVR,Beaver Island,45.69222222,-85.56666667
10814,BVX,Batesville Regional,35.72611111,-91.6475
10815,BVY,Beverly Municipal,42.58416667,-70.91611111
10816,BWA,Gautam Buddha,27.50583333,83.41638889
10817,BWD,Brownwood Regional,31.79361111,-98.95638889
10818,BWE,Braunschweig/Wolfsburg,52.31944444,10.55888889
10819,BWG,Bowling Green-Warren County Regional,36.96444444,-86.41972222
10820,BWH,Butterworth Airport,5.4675,100.3916667
10821,BWI,Baltimore/Washington International Thurgood Marshall,39.17527778,-76.66833333
10822,BWJ,Bawan Airport,-6.39666667,146.8819444
10823,BWM,Bowman Municipal,46.18694444,-103.4280556
10824,BWN,Brunei International,4.94416667,114.9283333
10826,BWT,Wynyard,-40.99888889,145.7311111
10828,BXC,Sheraton Inn Heliport,42.48472222,-71.54444444
10829,BXD,Bade Airport,-7.17611111,139.5833333
10830,BXE,Bakel Airport,14.84722222,-12.46833333
10832,BXS,Borrego Valley,33.25916667,-116.3208333
10833,BXU,Bancasi,8.95138889,125.4838889
10834,BYA,Boundary Airport,64.07833333,-141.1133333
10835,BYC,Yacuiba Airport,-21.96083333,-63.65166667
10836,RKH,Rock Hill/York County/Bryant Field,34.98777778,-81.05722222
10837,BYG,Johnson County,44.38111111,-106.7216667
10838,BYH,Arkansas International,35.96444444,-89.94388889
10839,BYI,Burley Municipal,42.5425,-113.7716667
10840,BYK,Bouake Airport,7.73888889,-5.07388889
10841,MI5,Boyne Mountain,45.16583333,-84.92416667
10842,BYT,Bantry Airport,51.67722222,-9.48694444
10843,BYU,Bayreuth Airport,49.98472222,11.64
10844,BYW,Blakely Island Airport,48.57888889,-122.8263889
10845,BZA,Bonanza Airport,14.03305556,-84.62444444
10846,BZE,Philip S. W. Goldson International,17.54,-88.30472222
10847,BZG,Szwederowo,53.09666667,17.97777778
10848,BZI,Balikesir Airport,39.61916667,27.92611111
10849,BZN,Bozeman Yellowstone International,45.7775,-111.1519444
10850,BZO,Bolzano Airport,46.46027778,11.32638889
10851,BZR,Beziers Vias,43.32333333,3.35472222
10853,BZT,Eagle Air Park,28.98222222,-95.57972222
10854,BZV,Maya Maya,-4.25055556,15.25305556
10856,BZZ,Brize Norton Airport,51.75,-1.58305556
10857,C01,Camarillo Airport,34.21361111,-119.0944444
10858,C02,Bakersfield Municipal,35.32472222,-118.9961111
10859,CA1,Koala Mine Airport,64.69,-110.62
10860,CA2,Lake Simcoe Airport,44.48611111,-79.55555556
10861,CA3,Thetford Mines Airport,46.05222222,-71.2575
10862,CA4,Pelee Island Airport,41.7775,-82.67805556
10863,CA5,Calgary Springbank,51.10527778,-114.3713889
10865,CAB,Cabinda Airport,-5.59694444,12.18833333
10866,CAC,Cascavel Airport,-25.00027778,-53.50083333
10867,CAD,Wexford County,44.27527778,-85.41888889
10868,CAE,Columbia Metropolitan,33.93888889,-81.11944444
10869,CAF,Carauari Airport,-4.87138889,-66.8975
10870,CAG,Elmas,39.25138889,9.05416667
10871,CAH,Ca Mau Airport,9.1775,105.1777778
10872,CAI,Cairo International,30.11527778,31.41388889
10873,CAJ,Canaima Airport,6.23194444,-62.85472222
10874,CAK,Akron-Canton Regional,40.915,-81.44361111
10875,CAL,Campbeltown Airport,55.4375,-5.68805556
10876,CAM,Choreti,-20.01111111,-63.56111111
10877,CAN,Baiyun International,23.3925,113.2988889
10878,CAP,Cap-Haitien International,19.72722222,-72.19944444
10879,CAR,Caribou Municipal,46.87166667,-68.01805556
10881,CAT,New Bight Airport,24.31527778,-75.4525
10882,CAW,Bartolomeu Lisandro,-21.69833333,-41.30166667
10883,CAX,Carlisle Airport,54.9375,-2.80916667
10884,CAY,Cayenne Felix Eboue,4.82,-52.36111111
10885,CAZ,Cobar Airport,-31.53833333,145.7938889
10886,CBA,Corner Bay Airport,57.73777778,-135.1255556
10887,CBB,Jorge Wilstermann International,-17.41833333,-66.17722222
10888,CBE,Greater Cumberland Regional,39.61555556,-78.76083333
10889,CBF,Council Bluffs Municipal,41.26,-95.75861111
10890,CBG,Cambridge Airport,52.205,0.175
10891,CBH,Bechar/Leger,31.64777778,-2.25972222
10892,CBK,Murray,39.40388889,-101.0466667
10893,CBL,Ciudad Bolivar Airport,8.12222222,-63.53694444
10894,CBM,Columbus AFB,33.64527778,-88.44583333
10895,CBO,Cotabato Airport,7.16472222,124.2102778
10896,CBQ,Calabar Airport,4.97611111,8.34722222
10897,CBR,Canberra Airport,-35.30694444,149.195
10898,CBV,Coban Airport,15.46916667,-90.40666667
10899,CBY,Canobie Airport,-19.47861111,140.9261111
